Quadrant ID,North,South,West,East
Q1A,28.19,28.1755,-82.83,-82.8155
Q1B,28.19,28.1755,-82.8155,-82.801
Q1C,28.19,28.1755,-82.801,-82.7865
Q1D,28.19,28.1755,-82.7865,-82.772
Q1E,28.19,28.1755,-82.77199999999999,-82.7575
Q1F,28.19,28.1755,-82.7575,-82.743
Q1G,28.19,28.1755,-82.743,-82.7285
Q1H,28.19,28.1755,-82.7285,-82.714
Q1I,28.19,28.1755,-82.714,-82.6995
Q1J,28.19,28.1755,-82.6995,-82.685
Q1K,28.19,28.1755,-82.685,-82.6705
Q1L,28.19,28.1755,-82.6705,-82.656
Q1M,28.19,28.1755,-82.65599999999999,-82.6415
Q1N,28.19,28.1755,-82.6415,-82.627
Q1O,28.19,28.1755,-82.627,-82.6125
Q1P,28.19,28.1755,-82.6125,-82.598
Q1Q,28.19,28.1755,-82.598,-82.5835
Q1R,28.19,28.1755,-82.5835,-82.569
Q1S,28.19,28.1755,-82.569,-82.5545
Q1T,28.19,28.1755,-82.5545,-82.54
Q1U,28.19,28.1755,-82.53999999999999,-82.5255
Q1V,28.19,28.1755,-82.5255,-82.511
Q1W,28.19,28.1755,-82.511,-82.4965
Q1X,28.19,28.1755,-82.4965,-82.482
Q1Y,28.19,28.1755,-82.482,-82.4675
Q1Z,28.19,28.1755,-82.4675,-82.453
Q1[,28.19,28.1755,-82.453,-82.4385
Q1\,28.19,28.1755,-82.4385,-82.424
Q1],28.19,28.1755,-82.42399999999999,-82.4095
Q1^,28.19,28.1755,-82.4095,-82.395
Q1_,28.19,28.1755,-82.395,-82.3805
Q1`,28.19,28.1755,-82.3805,-82.366
Q1a,28.19,28.1755,-82.366,-82.3515
Q1b,28.19,28.1755,-82.3515,-82.337
Q1c,28.19,28.1755,-82.337,-82.3225
Q1d,28.19,28.1755,-82.3225,-82.308
Q1e,28.19,28.1755,-82.30799999999999,-82.2935
Q1f,28.19,28.1755,-82.2935,-82.279
Q1g,28.19,28.1755,-82.279,-82.2645
Q1h,28.19,28.1755,-82.2645,-82.25
Q1i,28.19,28.1755,-82.25,-82.2355
Q1j,28.19,28.1755,-82.2355,-82.221
Q1k,28.19,28.1755,-82.221,-82.2065
Q2A,28.1755,28.160999999999998,-82.83,-82.8155
Q2B,28.1755,28.160999999999998,-82.8155,-82.801
Q2C,28.1755,28.160999999999998,-82.801,-82.7865
Q2D,28.1755,28.160999999999998,-82.7865,-82.772
Q2E,28.1755,28.160999999999998,-82.77199999999999,-82.7575
Q2F,28.1755,28.160999999999998,-82.7575,-82.743
Q2G,28.1755,28.160999999999998,-82.743,-82.7285
Q2H,28.1755,28.160999999999998,-82.7285,-82.714
Q2I,28.1755,28.160999999999998,-82.714,-82.6995
Q2J,28.1755,28.160999999999998,-82.6995,-82.685
Q2K,28.1755,28.160999999999998,-82.685,-82.6705
Q2L,28.1755,28.160999999999998,-82.6705,-82.656
Q2M,28.1755,28.160999999999998,-82.65599999999999,-82.6415
Q2N,28.1755,28.160999999999998,-82.6415,-82.627
Q2O,28.1755,28.160999999999998,-82.627,-82.6125
Q2P,28.1755,28.160999999999998,-82.6125,-82.598
Q2Q,28.1755,28.160999999999998,-82.598,-82.5835
Q2R,28.1755,28.160999999999998,-82.5835,-82.569
Q2S,28.1755,28.160999999999998,-82.569,-82.5545
Q2T,28.1755,28.160999999999998,-82.5545,-82.54
Q2U,28.1755,28.160999999999998,-82.53999999999999,-82.5255
Q2V,28.1755,28.160999999999998,-82.5255,-82.511
Q2W,28.1755,28.160999999999998,-82.511,-82.4965
Q2X,28.1755,28.160999999999998,-82.4965,-82.482
Q2Y,28.1755,28.160999999999998,-82.482,-82.4675
Q2Z,28.1755,28.160999999999998,-82.4675,-82.453
Q2[,28.1755,28.160999999999998,-82.453,-82.4385
Q2\,28.1755,28.160999999999998,-82.4385,-82.424
Q2],28.1755,28.160999999999998,-82.42399999999999,-82.4095
Q2^,28.1755,28.160999999999998,-82.4095,-82.395
Q2_,28.1755,28.160999999999998,-82.395,-82.3805
Q2`,28.1755,28.160999999999998,-82.3805,-82.366
Q2a,28.1755,28.160999999999998,-82.366,-82.3515
Q2b,28.1755,28.160999999999998,-82.3515,-82.337
Q2c,28.1755,28.160999999999998,-82.337,-82.3225
Q2d,28.1755,28.160999999999998,-82.3225,-82.308
Q2e,28.1755,28.160999999999998,-82.30799999999999,-82.2935
Q2f,28.1755,28.160999999999998,-82.2935,-82.279
Q2g,28.1755,28.160999999999998,-82.279,-82.2645
Q2h,28.1755,28.160999999999998,-82.2645,-82.25
Q2i,28.1755,28.160999999999998,-82.25,-82.2355
Q2j,28.1755,28.160999999999998,-82.2355,-82.221
Q2k,28.1755,28.160999999999998,-82.221,-82.2065
Q3A,28.161,28.1465,-82.83,-82.8155
Q3B,28.161,28.1465,-82.8155,-82.801
Q3C,28.161,28.1465,-82.801,-82.7865
Q3D,28.161,28.1465,-82.7865,-82.772
Q3E,28.161,28.1465,-82.77199999999999,-82.7575
Q3F,28.161,28.1465,-82.7575,-82.743
Q3G,28.161,28.1465,-82.743,-82.7285
Q3H,28.161,28.1465,-82.7285,-82.714
Q3I,28.161,28.1465,-82.714,-82.6995
Q3J,28.161,28.1465,-82.6995,-82.685
Q3K,28.161,28.1465,-82.685,-82.6705
Q3L,28.161,28.1465,-82.6705,-82.656
Q3M,28.161,28.1465,-82.65599999999999,-82.6415
Q3N,28.161,28.1465,-82.6415,-82.627
Q3O,28.161,28.1465,-82.627,-82.6125
Q3P,28.161,28.1465,-82.6125,-82.598
Q3Q,28.161,28.1465,-82.598,-82.5835
Q3R,28.161,28.1465,-82.5835,-82.569
Q3S,28.161,28.1465,-82.569,-82.5545
Q3T,28.161,28.1465,-82.5545,-82.54
Q3U,28.161,28.1465,-82.53999999999999,-82.5255
Q3V,28.161,28.1465,-82.5255,-82.511
Q3W,28.161,28.1465,-82.511,-82.4965
Q3X,28.161,28.1465,-82.4965,-82.482
Q3Y,28.161,28.1465,-82.482,-82.4675
Q3Z,28.161,28.1465,-82.4675,-82.453
Q3[,28.161,28.1465,-82.453,-82.4385
Q3\,28.161,28.1465,-82.4385,-82.424
Q3],28.161,28.1465,-82.42399999999999,-82.4095
Q3^,28.161,28.1465,-82.4095,-82.395
Q3_,28.161,28.1465,-82.395,-82.3805
Q3`,28.161,28.1465,-82.3805,-82.366
Q3a,28.161,28.1465,-82.366,-82.3515
Q3b,28.161,28.1465,-82.3515,-82.337
Q3c,28.161,28.1465,-82.337,-82.3225
Q3d,28.161,28.1465,-82.3225,-82.308
Q3e,28.161,28.1465,-82.30799999999999,-82.2935
Q3f,28.161,28.1465,-82.2935,-82.279
Q3g,28.161,28.1465,-82.279,-82.2645
Q3h,28.161,28.1465,-82.2645,-82.25
Q3i,28.161,28.1465,-82.25,-82.2355
Q3j,28.161,28.1465,-82.2355,-82.221
Q3k,28.161,28.1465,-82.221,-82.2065
Q4A,28.1465,28.131999999999998,-82.83,-82.8155
Q4B,28.1465,28.131999999999998,-82.8155,-82.801
Q4C,28.1465,28.131999999999998,-82.801,-82.7865
Q4D,28.1465,28.131999999999998,-82.7865,-82.772
Q4E,28.1465,28.131999999999998,-82.77199999999999,-82.7575
Q4F,28.1465,28.131999999999998,-82.7575,-82.743
Q4G,28.1465,28.131999999999998,-82.743,-82.7285
Q4H,28.1465,28.131999999999998,-82.7285,-82.714
Q4I,28.1465,28.131999999999998,-82.714,-82.6995
Q4J,28.1465,28.131999999999998,-82.6995,-82.685
Q4K,28.1465,28.131999999999998,-82.685,-82.6705
Q4L,28.1465,28.131999999999998,-82.6705,-82.656
Q4M,28.1465,28.131999999999998,-82.65599999999999,-82.6415
Q4N,28.1465,28.131999999999998,-82.6415,-82.627
Q4O,28.1465,28.131999999999998,-82.627,-82.6125
Q4P,28.1465,28.131999999999998,-82.6125,-82.598
Q4Q,28.1465,28.131999999999998,-82.598,-82.5835
Q4R,28.1465,28.131999999999998,-82.5835,-82.569
Q4S,28.1465,28.131999999999998,-82.569,-82.5545
Q4T,28.1465,28.131999999999998,-82.5545,-82.54
Q4U,28.1465,28.131999999999998,-82.53999999999999,-82.5255
Q4V,28.1465,28.131999999999998,-82.5255,-82.511
Q4W,28.1465,28.131999999999998,-82.511,-82.4965
Q4X,28.1465,28.131999999999998,-82.4965,-82.482
Q4Y,28.1465,28.131999999999998,-82.482,-82.4675
Q4Z,28.1465,28.131999999999998,-82.4675,-82.453
Q4[,28.1465,28.131999999999998,-82.453,-82.4385
Q4\,28.1465,28.131999999999998,-82.4385,-82.424
Q4],28.1465,28.131999999999998,-82.42399999999999,-82.4095
Q4^,28.1465,28.131999999999998,-82.4095,-82.395
Q4_,28.1465,28.131999999999998,-82.395,-82.3805
Q4`,28.1465,28.131999999999998,-82.3805,-82.366
Q4a,28.1465,28.131999999999998,-82.366,-82.3515
Q4b,28.1465,28.131999999999998,-82.3515,-82.337
Q4c,28.1465,28.131999999999998,-82.337,-82.3225
Q4d,28.1465,28.131999999999998,-82.3225,-82.308
Q4e,28.1465,28.131999999999998,-82.30799999999999,-82.2935
Q4f,28.1465,28.131999999999998,-82.2935,-82.279
Q4g,28.1465,28.131999999999998,-82.279,-82.2645
Q4h,28.1465,28.131999999999998,-82.2645,-82.25
Q4i,28.1465,28.131999999999998,-82.25,-82.2355
Q4j,28.1465,28.131999999999998,-82.2355,-82.221
Q4k,28.1465,28.131999999999998,-82.221,-82.2065
Q5A,28.132,28.1175,-82.83,-82.8155
Q5B,28.132,28.1175,-82.8155,-82.801
Q5C,28.132,28.1175,-82.801,-82.7865
Q5D,28.132,28.1175,-82.7865,-82.772
Q5E,28.132,28.1175,-82.77199999999999,-82.7575
Q5F,28.132,28.1175,-82.7575,-82.743
Q5G,28.132,28.1175,-82.743,-82.7285
Q5H,28.132,28.1175,-82.7285,-82.714
Q5I,28.132,28.1175,-82.714,-82.6995
Q5J,28.132,28.1175,-82.6995,-82.685
Q5K,28.132,28.1175,-82.685,-82.6705
Q5L,28.132,28.1175,-82.6705,-82.656
Q5M,28.132,28.1175,-82.65599999999999,-82.6415
Q5N,28.132,28.1175,-82.6415,-82.627
Q5O,28.132,28.1175,-82.627,-82.6125
Q5P,28.132,28.1175,-82.6125,-82.598
Q5Q,28.132,28.1175,-82.598,-82.5835
Q5R,28.132,28.1175,-82.5835,-82.569
Q5S,28.132,28.1175,-82.569,-82.5545
Q5T,28.132,28.1175,-82.5545,-82.54
Q5U,28.132,28.1175,-82.53999999999999,-82.5255
Q5V,28.132,28.1175,-82.5255,-82.511
Q5W,28.132,28.1175,-82.511,-82.4965
Q5X,28.132,28.1175,-82.4965,-82.482
Q5Y,28.132,28.1175,-82.482,-82.4675
Q5Z,28.132,28.1175,-82.4675,-82.453
Q5[,28.132,28.1175,-82.453,-82.4385
Q5\,28.132,28.1175,-82.4385,-82.424
Q5],28.132,28.1175,-82.42399999999999,-82.4095
Q5^,28.132,28.1175,-82.4095,-82.395
Q5_,28.132,28.1175,-82.395,-82.3805
Q5`,28.132,28.1175,-82.3805,-82.366
Q5a,28.132,28.1175,-82.366,-82.3515
Q5b,28.132,28.1175,-82.3515,-82.337
Q5c,28.132,28.1175,-82.337,-82.3225
Q5d,28.132,28.1175,-82.3225,-82.308
Q5e,28.132,28.1175,-82.30799999999999,-82.2935
Q5f,28.132,28.1175,-82.2935,-82.279
Q5g,28.132,28.1175,-82.279,-82.2645
Q5h,28.132,28.1175,-82.2645,-82.25
Q5i,28.132,28.1175,-82.25,-82.2355
Q5j,28.132,28.1175,-82.2355,-82.221
Q5k,28.132,28.1175,-82.221,-82.2065
Q6A,28.1175,28.102999999999998,-82.83,-82.8155
Q6B,28.1175,28.102999999999998,-82.8155,-82.801
Q6C,28.1175,28.102999999999998,-82.801,-82.7865
Q6D,28.1175,28.102999999999998,-82.7865,-82.772
Q6E,28.1175,28.102999999999998,-82.77199999999999,-82.7575
Q6F,28.1175,28.102999999999998,-82.7575,-82.743
Q6G,28.1175,28.102999999999998,-82.743,-82.7285
Q6H,28.1175,28.102999999999998,-82.7285,-82.714
Q6I,28.1175,28.102999999999998,-82.714,-82.6995
Q6J,28.1175,28.102999999999998,-82.6995,-82.685
Q6K,28.1175,28.102999999999998,-82.685,-82.6705
Q6L,28.1175,28.102999999999998,-82.6705,-82.656
Q6M,28.1175,28.102999999999998,-82.65599999999999,-82.6415
Q6N,28.1175,28.102999999999998,-82.6415,-82.627
Q6O,28.1175,28.102999999999998,-82.627,-82.6125
Q6P,28.1175,28.102999999999998,-82.6125,-82.598
Q6Q,28.1175,28.102999999999998,-82.598,-82.5835
Q6R,28.1175,28.102999999999998,-82.5835,-82.569
Q6S,28.1175,28.102999999999998,-82.569,-82.5545
Q6T,28.1175,28.102999999999998,-82.5545,-82.54
Q6U,28.1175,28.102999999999998,-82.53999999999999,-82.5255
Q6V,28.1175,28.102999999999998,-82.5255,-82.511
Q6W,28.1175,28.102999999999998,-82.511,-82.4965
Q6X,28.1175,28.102999999999998,-82.4965,-82.482
Q6Y,28.1175,28.102999999999998,-82.482,-82.4675
Q6Z,28.1175,28.102999999999998,-82.4675,-82.453
Q6[,28.1175,28.102999999999998,-82.453,-82.4385
Q6\,28.1175,28.102999999999998,-82.4385,-82.424
Q6],28.1175,28.102999999999998,-82.42399999999999,-82.4095
Q6^,28.1175,28.102999999999998,-82.4095,-82.395
Q6_,28.1175,28.102999999999998,-82.395,-82.3805
Q6`,28.1175,28.102999999999998,-82.3805,-82.366
Q6a,28.1175,28.102999999999998,-82.366,-82.3515
Q6b,28.1175,28.102999999999998,-82.3515,-82.337
Q6c,28.1175,28.102999999999998,-82.337,-82.3225
Q6d,28.1175,28.102999999999998,-82.3225,-82.308
Q6e,28.1175,28.102999999999998,-82.30799999999999,-82.2935
Q6f,28.1175,28.102999999999998,-82.2935,-82.279
Q6g,28.1175,28.102999999999998,-82.279,-82.2645
Q6h,28.1175,28.102999999999998,-82.2645,-82.25
Q6i,28.1175,28.102999999999998,-82.25,-82.2355
Q6j,28.1175,28.102999999999998,-82.2355,-82.221
Q6k,28.1175,28.102999999999998,-82.221,-82.2065
Q7A,28.103,28.0885,-82.83,-82.8155
Q7B,28.103,28.0885,-82.8155,-82.801
Q7C,28.103,28.0885,-82.801,-82.7865
Q7D,28.103,28.0885,-82.7865,-82.772
Q7E,28.103,28.0885,-82.77199999999999,-82.7575
Q7F,28.103,28.0885,-82.7575,-82.743
Q7G,28.103,28.0885,-82.743,-82.7285
Q7H,28.103,28.0885,-82.7285,-82.714
Q7I,28.103,28.0885,-82.714,-82.6995
Q7J,28.103,28.0885,-82.6995,-82.685
Q7K,28.103,28.0885,-82.685,-82.6705
Q7L,28.103,28.0885,-82.6705,-82.656
Q7M,28.103,28.0885,-82.65599999999999,-82.6415
Q7N,28.103,28.0885,-82.6415,-82.627
Q7O,28.103,28.0885,-82.627,-82.6125
Q7P,28.103,28.0885,-82.6125,-82.598
Q7Q,28.103,28.0885,-82.598,-82.5835
Q7R,28.103,28.0885,-82.5835,-82.569
Q7S,28.103,28.0885,-82.569,-82.5545
Q7T,28.103,28.0885,-82.5545,-82.54
Q7U,28.103,28.0885,-82.53999999999999,-82.5255
Q7V,28.103,28.0885,-82.5255,-82.511
Q7W,28.103,28.0885,-82.511,-82.4965
Q7X,28.103,28.0885,-82.4965,-82.482
Q7Y,28.103,28.0885,-82.482,-82.4675
Q7Z,28.103,28.0885,-82.4675,-82.453
Q7[,28.103,28.0885,-82.453,-82.4385
Q7\,28.103,28.0885,-82.4385,-82.424
Q7],28.103,28.0885,-82.42399999999999,-82.4095
Q7^,28.103,28.0885,-82.4095,-82.395
Q7_,28.103,28.0885,-82.395,-82.3805
Q7`,28.103,28.0885,-82.3805,-82.366
Q7a,28.103,28.0885,-82.366,-82.3515
Q7b,28.103,28.0885,-82.3515,-82.337
Q7c,28.103,28.0885,-82.337,-82.3225
Q7d,28.103,28.0885,-82.3225,-82.308
Q7e,28.103,28.0885,-82.30799999999999,-82.2935
Q7f,28.103,28.0885,-82.2935,-82.279
Q7g,28.103,28.0885,-82.279,-82.2645
Q7h,28.103,28.0885,-82.2645,-82.25
Q7i,28.103,28.0885,-82.25,-82.2355
Q7j,28.103,28.0885,-82.2355,-82.221
Q7k,28.103,28.0885,-82.221,-82.2065
Q8A,28.0885,28.073999999999998,-82.83,-82.8155
Q8B,28.0885,28.073999999999998,-82.8155,-82.801
Q8C,28.0885,28.073999999999998,-82.801,-82.7865
Q8D,28.0885,28.073999999999998,-82.7865,-82.772
Q8E,28.0885,28.073999999999998,-82.77199999999999,-82.7575
Q8F,28.0885,28.073999999999998,-82.7575,-82.743
Q8G,28.0885,28.073999999999998,-82.743,-82.7285
Q8H,28.0885,28.073999999999998,-82.7285,-82.714
Q8I,28.0885,28.073999999999998,-82.714,-82.6995
Q8J,28.0885,28.073999999999998,-82.6995,-82.685
Q8K,28.0885,28.073999999999998,-82.685,-82.6705
Q8L,28.0885,28.073999999999998,-82.6705,-82.656
Q8M,28.0885,28.073999999999998,-82.65599999999999,-82.6415
Q8N,28.0885,28.073999999999998,-82.6415,-82.627
Q8O,28.0885,28.073999999999998,-82.627,-82.6125
Q8P,28.0885,28.073999999999998,-82.6125,-82.598
Q8Q,28.0885,28.073999999999998,-82.598,-82.5835
Q8R,28.0885,28.073999999999998,-82.5835,-82.569
Q8S,28.0885,28.073999999999998,-82.569,-82.5545
Q8T,28.0885,28.073999999999998,-82.5545,-82.54
Q8U,28.0885,28.073999999999998,-82.53999999999999,-82.5255
Q8V,28.0885,28.073999999999998,-82.5255,-82.511
Q8W,28.0885,28.073999999999998,-82.511,-82.4965
Q8X,28.0885,28.073999999999998,-82.4965,-82.482
Q8Y,28.0885,28.073999999999998,-82.482,-82.4675
Q8Z,28.0885,28.073999999999998,-82.4675,-82.453
Q8[,28.0885,28.073999999999998,-82.453,-82.4385
Q8\,28.0885,28.073999999999998,-82.4385,-82.424
Q8],28.0885,28.073999999999998,-82.42399999999999,-82.4095
Q8^,28.0885,28.073999999999998,-82.4095,-82.395
Q8_,28.0885,28.073999999999998,-82.395,-82.3805
Q8`,28.0885,28.073999999999998,-82.3805,-82.366
Q8a,28.0885,28.073999999999998,-82.366,-82.3515
Q8b,28.0885,28.073999999999998,-82.3515,-82.337
Q8c,28.0885,28.073999999999998,-82.337,-82.3225
Q8d,28.0885,28.073999999999998,-82.3225,-82.308
Q8e,28.0885,28.073999999999998,-82.30799999999999,-82.2935
Q8f,28.0885,28.073999999999998,-82.2935,-82.279
Q8g,28.0885,28.073999999999998,-82.279,-82.2645
Q8h,28.0885,28.073999999999998,-82.2645,-82.25
Q8i,28.0885,28.073999999999998,-82.25,-82.2355
Q8j,28.0885,28.073999999999998,-82.2355,-82.221
Q8k,28.0885,28.073999999999998,-82.221,-82.2065
Q9A,28.074,28.0595,-82.83,-82.8155
Q9B,28.074,28.0595,-82.8155,-82.801
Q9C,28.074,28.0595,-82.801,-82.7865
Q9D,28.074,28.0595,-82.7865,-82.772
Q9E,28.074,28.0595,-82.77199999999999,-82.7575
Q9F,28.074,28.0595,-82.7575,-82.743
Q9G,28.074,28.0595,-82.743,-82.7285
Q9H,28.074,28.0595,-82.7285,-82.714
Q9I,28.074,28.0595,-82.714,-82.6995
Q9J,28.074,28.0595,-82.6995,-82.685
Q9K,28.074,28.0595,-82.685,-82.6705
Q9L,28.074,28.0595,-82.6705,-82.656
Q9M,28.074,28.0595,-82.65599999999999,-82.6415
Q9N,28.074,28.0595,-82.6415,-82.627
Q9O,28.074,28.0595,-82.627,-82.6125
Q9P,28.074,28.0595,-82.6125,-82.598
Q9Q,28.074,28.0595,-82.598,-82.5835
Q9R,28.074,28.0595,-82.5835,-82.569
Q9S,28.074,28.0595,-82.569,-82.5545
Q9T,28.074,28.0595,-82.5545,-82.54
Q9U,28.074,28.0595,-82.53999999999999,-82.5255
Q9V,28.074,28.0595,-82.5255,-82.511
Q9W,28.074,28.0595,-82.511,-82.4965
Q9X,28.074,28.0595,-82.4965,-82.482
Q9Y,28.074,28.0595,-82.482,-82.4675
Q9Z,28.074,28.0595,-82.4675,-82.453
Q9[,28.074,28.0595,-82.453,-82.4385
Q9\,28.074,28.0595,-82.4385,-82.424
Q9],28.074,28.0595,-82.42399999999999,-82.4095
Q9^,28.074,28.0595,-82.4095,-82.395
Q9_,28.074,28.0595,-82.395,-82.3805
Q9`,28.074,28.0595,-82.3805,-82.366
Q9a,28.074,28.0595,-82.366,-82.3515
Q9b,28.074,28.0595,-82.3515,-82.337
Q9c,28.074,28.0595,-82.337,-82.3225
Q9d,28.074,28.0595,-82.3225,-82.308
Q9e,28.074,28.0595,-82.30799999999999,-82.2935
Q9f,28.074,28.0595,-82.2935,-82.279
Q9g,28.074,28.0595,-82.279,-82.2645
Q9h,28.074,28.0595,-82.2645,-82.25
Q9i,28.074,28.0595,-82.25,-82.2355
Q9j,28.074,28.0595,-82.2355,-82.221
Q9k,28.074,28.0595,-82.221,-82.2065
Q10A,28.0595,28.044999999999998,-82.83,-82.8155
Q10B,28.0595,28.044999999999998,-82.8155,-82.801
Q10C,28.0595,28.044999999999998,-82.801,-82.7865
Q10D,28.0595,28.044999999999998,-82.7865,-82.772
Q10E,28.0595,28.044999999999998,-82.77199999999999,-82.7575
Q10F,28.0595,28.044999999999998,-82.7575,-82.743
Q10G,28.0595,28.044999999999998,-82.743,-82.7285
Q10H,28.0595,28.044999999999998,-82.7285,-82.714
Q10I,28.0595,28.044999999999998,-82.714,-82.6995
Q10J,28.0595,28.044999999999998,-82.6995,-82.685
Q10K,28.0595,28.044999999999998,-82.685,-82.6705
Q10L,28.0595,28.044999999999998,-82.6705,-82.656
Q10M,28.0595,28.044999999999998,-82.65599999999999,-82.6415
Q10N,28.0595,28.044999999999998,-82.6415,-82.627
Q10O,28.0595,28.044999999999998,-82.627,-82.6125
Q10P,28.0595,28.044999999999998,-82.6125,-82.598
Q10Q,28.0595,28.044999999999998,-82.598,-82.5835
Q10R,28.0595,28.044999999999998,-82.5835,-82.569
Q10S,28.0595,28.044999999999998,-82.569,-82.5545
Q10T,28.0595,28.044999999999998,-82.5545,-82.54
Q10U,28.0595,28.044999999999998,-82.53999999999999,-82.5255
Q10V,28.0595,28.044999999999998,-82.5255,-82.511
Q10W,28.0595,28.044999999999998,-82.511,-82.4965
Q10X,28.0595,28.044999999999998,-82.4965,-82.482
Q10Y,28.0595,28.044999999999998,-82.482,-82.4675
Q10Z,28.0595,28.044999999999998,-82.4675,-82.453
